"id","limit_bal_usd","sex","education","marriage","age","pay_0","pay_2","pay_3","pay_4","pay_5","pay_6","bill_amt1_usd","bill_amt2_usd","bill_amt3_usd","bill_amt4_usd","bill_amt5_usd","bill_amt6_usd","pay_amt1_usd","pay_amt2_usd","pay_amt3_usd","pay_amt4_usd","pay_amt5_usd","pay_amt6_usd","default_flag","worst_payment_status"
12984,"960.000",1,1,2,31,0,0,0,0,0,0,"908.736","593.600","422.336","423.104","467.840","556.032","66.592","38.272","32.000","64.000","96.000","160.000",0,0
12985,"11520.000",1,1,1,51,0,0,0,0,0,0,"11302.400","10802.976","10928.896","11230.368","11387.808","6751.648","441.792","393.696","480.160","439.328","246.400","256.000",0,0
12986,"4800.000",1,1,2,36,0,0,0,0,0,0,"3062.912","3077.792","3197.856","3272.896","3350.720","3428.736","103.232","158.688","160.000","89.280","162.656","0.000",0,0
12987,"2560.000",1,2,2,26,2,0,0,0,0,0,"2600.576","2505.952","2557.280","2603.872","2557.312","2535.264","110.400","112.256","108.960","107.488","99.456","108.800",1,2
12988,"4800.000",2,1,2,25,0,0,0,-1,-1,-2,"815.488","855.232","889.920","5.504","0.000","0.000","55.232","57.920","5.504","0.000","0.000","0.000",0,0
12989,"7360.000",1,2,1,50,-2,-2,-2,-2,-2,-2,"690.240","150.400","0.000","0.000","0.000","0.000","150.400","0.000","0.000","0.000","0.000","0.000",0,-2
12990,"3200.000",2,2,2,36,-1,-1,-2,-2,-2,-2,"476.512","-22.688","-58.016","-64.352","56.032","71.616","0.000","0.000","0.000","127.648","30.272","4.928",0,-1
12991,"1920.000",2,3,1,36,1,2,2,2,0,0,"1833.120","1955.776","1982.304","1931.296","159.360","69.120","170.752","81.600","0.512","0.000","0.000","0.000",1,2
12992,"1600.000",1,1,2,23,0,0,0,0,0,0,"952.704","560.480","335.456","150.304","153.376","156.512","39.328","32.000","3.008","3.072","3.136","74.560",0,0
12993,"640.000",1,2,2,22,3,2,2,2,0,0,"401.696","465.632","480.512","463.360","482.976","546.464","80.000","32.000","0.000","32.000","76.800","0.000",1,3
12994,"9280.000",2,1,2,30,-1,-1,-1,-1,-1,-1,"17.920","14.816","3.200","0.000","3.200","0.000","14.816","3.200","0.000","3.200","0.000","0.000",0,-1
12995,"3520.000",1,1,2,29,0,0,0,0,0,0,"3495.712","3514.656","3480.896","2390.144","2493.184","1576.448","166.688","96.288","47.808","103.040","64.128","2325.664",0,0
12996,"1600.000",2,2,2,22,0,0,0,0,0,0,"718.656","722.272","713.888","714.080","733.888","743.776","48.416","48.000","32.000","31.296","26.848","57.600",0,0
12997,"7360.000",2,2,1,43,2,2,2,0,0,0,"7130.208","7432.448","7265.728","6283.392","6384.800","6458.752","457.600","5.056","227.200","236.800","240.000","250.240",1,2
12998,"1600.000",1,2,2,30,2,2,2,2,2,-2,"6.400","6.400","6.400","6.400","-6.400","0.000","0.000","0.000","0.000","0.000","6.400","0.000",1,2
12999,"4800.000",2,2,2,26,0,0,-1,-1,-2,-1,"294.048","139.488","156.160","0.000","0.000","72.000","64.000","156.160","0.000","0.000","72.000","0.000",0,0
13000,"640.000",1,2,1,40,-1,-1,-1,-1,-1,-1,"26.752","26.752","12.480","12.480","12.480","12.480","26.752","12.480","12.480","12.480","12.480","976.000",1,-1
13001,"2880.000",2,3,1,45,1,2,0,0,0,0,"2680.320","2564.352","2458.336","1504.256","1035.456","1066.176","0.000","107.680","65.632","38.400","48.000","48.000",1,2
13002,"1920.000",2,1,2,26,-2,-2,-2,-2,-2,-2,"0.000","-3.456","-6.912","-10.368","-13.824","-17.280","3.456","3.456","3.456","3.456","3.456","0.000",0,-2
13003,"2560.000",1,1,2,26,0,0,0,0,0,0,"2151.328","792.704","640.000","640.000","640.000","0.000","66.848","192.000","6.400","0.000","0.000","0.000",0,0
13004,"8960.000",1,2,1,25,-1,-1,0,0,0,0,"123.616","2707.232","2168.480","2036.096","1947.520","1930.112","2857.440","70.144","60.768","53.536","68.000","48.352",0,0
13005,"7360.000",2,1,1,36,-2,-2,-2,-2,-2,-2,"103.680","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,-2
13006,"3200.000",2,3,2,58,0,0,0,0,0,0,"1388.352","1429.952","1460.288","1490.432","1520.608","1644.928","64.000","64.000","64.000","64.000","160.000","960.000",0,0
13007,"2560.000",2,1,2,24,-1,-1,-1,-1,-1,-1,"12.480","34.016","12.480","23.712","12.480","24.480","34.016","12.480","23.712","12.480","24.480","12.480",0,-1
13008,"1920.000",2,2,1,41,0,0,0,0,0,0,"1928.160","1867.968","1550.144","1710.208","886.560","905.312","64.000","80.000","32.000","76.800","38.400","64.000",0,0
13009,"2240.000",1,2,1,35,0,0,0,0,0,0,"2255.360","2132.672","2228.512","1486.656","1621.728","1601.952","103.584","158.016","54.176","160.000","70.400","54.976",0,0
13010,"3520.000",2,2,1,49,-2,-2,-2,-2,-2,-2,"3701.504","3516.544","2173.184","1631.808","1300.864","185.120","162.720","65.408","64.832","67.104","32.352","1541.728",0,-2
13011,"1920.000",1,2,2,26,-1,-1,2,0,-1,2,"44.672","52.896","12.544","16.064","30.784","13.504","54.400","0.000","16.000","32.000","0.000","653.344",0,2
13012,"3520.000",1,2,2,26,0,0,0,0,0,2,"1118.368","1141.952","1186.752","1214.944","1297.632","1271.968","51.200","64.000","48.000","102.400","0.000","48.000",0,2
13013,"3840.000",1,3,1,54,-1,3,2,-1,-1,-1,"20.224","20.224","10.112","10.112","10.112","10.112","0.000","0.000","10.112","10.112","10.112","10.112",0,3
13014,"8960.000",2,2,2,43,-1,2,2,-2,-2,-2,"133.504","113.920","-1.280","-1.280","261.120","21.024","0.000","1.280","0.000","262.400","21.024","0.096",0,2
13015,"1600.000",2,2,2,23,0,0,0,0,0,0,"1523.136","1302.848","1219.968","636.576","650.048","601.920","81.888","63.008","21.888","22.816","21.504","21.440",0,0
13016,"640.000",2,1,2,22,-1,-1,-1,-1,-1,-1,"84.928","0.000","267.808","13.856","53.408","249.600","0.000","267.808","13.856","53.408","249.600","314.144",0,-1
13017,"7680.000",2,1,2,30,-1,-1,-1,-1,-1,-1,"15.936","-0.064","656.544","0.000","365.536","0.000","0.000","656.608","0.000","365.536","0.000","0.000",0,-1
13018,"1600.000",1,2,2,22,0,0,0,0,0,0,"723.712","685.280","664.608","682.848","620.224","594.464","53.376","41.056","27.296","32.000","24.256","15.200",0,0
13019,"6400.000",2,2,2,27,0,0,0,0,0,0,"2095.648","1325.216","1292.800","818.240","321.920","275.808","128.416","85.888","180.000","32.640","97.408","1272.864",0,0
13020,"10240.000",1,2,2,28,0,0,0,0,0,-1,"372.448","240.256","178.912","75.872","152.128","157.824","81.664","64.512","0.000","0.384","161.152","329.792",0,0
13021,"640.000",1,2,1,56,3,2,2,2,2,2,"567.680","549.312","612.736","593.344","643.904","620.800","0.000","72.736","0.000","60.224","0.000","0.000",1,3
13022,"1600.000",1,2,2,44,0,0,0,0,0,0,"1520.160","1551.072","1417.632","609.664","562.208","575.232","67.200","67.200","25.600","32.000","22.400","26.176",1,0
13023,"5760.000",1,2,1,41,-1,-1,-1,-1,-1,-1,"27.488","57.952","42.720","11.712","57.952","58.496","57.952","42.720","11.712","57.952","58.496","11.712",1,-1
13024,"2560.000",1,1,1,28,0,0,-2,-2,-2,-2,"2509.728","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,0
13025,"7680.000",2,2,1,48,-2,-2,-2,-2,-2,-2,"-0.160","-0.160","33.792","-0.128","30.400","5.056","0.000","33.952","0.000","30.528","5.056","57.472",1,-2
13026,"8320.000",2,2,2,28,-1,-1,-1,-1,-1,-1,"16.000","336.000","336.000","336.000","336.000","336.000","336.000","336.000","336.000","336.000","336.000","336.000",0,-1
13027,"2560.000",2,1,1,40,1,-1,-1,-1,-1,-2,"0.000","32.864","40.736","5.568","-4.992","-4.992","65.728","40.736","5.568","0.000","0.000","32.000",0,1
13028,"2560.000",1,2,1,40,0,0,0,0,0,0,"2051.840","2036.992","2016.736","1927.584","1928.416","1893.760","78.016","96.000","67.200","70.400","76.800","70.400",1,0
13029,"3200.000",1,2,1,47,0,0,2,0,0,2,"2129.248","2296.512","2211.552","2057.184","2170.816","2116.320","224.000","0.000","80.000","176.000","0.000","96.000",0,2
13030,"640.000",1,2,1,64,-1,-1,-1,-1,-1,-1,"16.896","0.000","8.448","8.448","8.160","21.696","0.000","8.448","8.448","8.160","21.984","0.000",1,-1
13031,"4160.000",2,2,2,31,0,0,0,0,0,0,"3121.408","3174.656","3294.272","3320.000","3386.176","3148.832","128.000","169.600","118.400","115.200","118.400","112.000",0,0
13032,"3840.000",2,2,1,28,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,1
13033,"2880.000",2,2,1,35,0,0,0,0,0,0,"2709.792","2607.712","2592.096","2200.448","2174.624","2218.016","117.312","125.248","88.768","83.840","84.480","96.000",0,0
13034,"5760.000",2,2,2,25,-1,-1,-1,-1,-1,-1,"103.392","400.416","-20.096","158.080","55.680","12.480","480.000","0.000","320.000","192.000","192.000","50.144",0,-1
13035,"2560.000",2,1,2,32,0,0,0,0,0,0,"1937.344","1974.880","1938.624","1966.496","1979.456","1955.328","96.000","67.200","75.168","70.400","70.400","70.400",0,0
13036,"4160.000",1,2,1,45,-1,-1,-1,-1,-1,-1,"12.480","12.480","12.480","12.480","12.480","0.000","12.480","12.480","12.480","12.480","0.000","24.960",1,-1
13037,"7360.000",2,1,2,26,-1,0,-1,-1,-1,-1,"561.024","417.056","86.016","86.016","86.016","204.576","320.000","86.016","86.016","86.016","204.576","208.128",0,0
13038,"4160.000",2,1,2,26,-1,-1,-1,-1,-1,-1,"115.104","140.736","119.616","44.672","418.208","41.120","140.736","119.872","44.672","418.208","41.120","33.088",1,-1
13039,"6080.000",1,2,2,33,0,0,0,0,0,0,"5632.896","5322.752","5187.200","4978.688","5055.616","4939.712","226.016","256.128","176.000","224.000","192.000","160.000",0,0
13040,"6720.000",2,1,2,31,0,0,0,0,0,0,"5840.032","6009.472","6087.264","4077.952","4150.848","4206.080","288.000","256.000","160.000","160.000","160.000","160.000",0,0
13041,"640.000",2,3,1,52,0,0,2,0,0,3,"360.672","432.416","415.968","462.592","522.016","504.512","87.776","0.000","53.952","66.848","0.000","0.000",0,3
13042,"640.000",1,1,2,23,0,0,0,0,0,0,"486.272","523.936","562.880","579.424","600.192","638.368","45.696","48.000","25.600","29.952","64.000","25.504",0,0
13043,"8960.000",2,2,2,30,0,0,0,0,-1,-1,"1961.024","1708.608","564.608","0.000","174.976","0.000","252.800","133.024","0.000","174.976","0.000","10.560",0,0
13044,"16000.000",2,1,1,47,0,-1,-1,0,0,2,"414.176","154.048","587.680","279.296","912.672","893.440","160.800","594.272","160.000","640.000","0.000","160.000",0,2
13045,"7360.000",1,1,1,39,-1,-1,-1,-1,-1,-1,"42.208","24.640","110.880","0.000","15.552","20.288","24.640","110.880","0.000","15.552","20.288","0.000",1,-1
13046,"4160.000",1,2,1,31,2,2,0,0,0,0,"4212.320","4049.536","4087.936","3209.312","2993.664","3056.672","0.000","163.200","131.200","108.544","112.672","119.168",1,2
13047,"21120.000",1,1,2,40,0,0,0,0,2,0,"4557.344","3907.904","3337.088","3627.040","3565.536","3819.168","208.000","192.000","480.000","0.000","320.000","192.000",0,2
13048,"11200.000",2,3,1,50,-1,-1,-1,-1,-1,-1,"1314.208","9.984","1089.088","37.024","274.688","66.432","10.080","1089.088","37.024","274.688","66.432","200.480",0,-1
13049,"1280.000",1,3,2,24,2,0,0,0,0,0,"1252.768","1254.048","1297.376","1245.504","1276.832","1303.872","53.056","64.384","44.544","51.360","53.376","38.432",1,2
13050,"1600.000",2,3,1,33,1,2,0,0,0,0,"1645.472","1610.304","1591.712","910.144","915.104","940.000","0.000","44.128","30.240","64.064","64.256","32.064",1,2
13051,"640.000",1,2,1,43,2,0,0,0,0,0,"605.056","615.424","642.784","635.968","638.816","476.128","54.400","48.960","22.400","22.400","19.200","32.000",1,2
13052,"2560.000",2,2,1,35,0,0,-2,-2,-2,-2,"2463.296","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,0
13053,"1600.000",2,2,2,23,0,0,0,0,0,0,"1571.200","1533.120","1050.944","631.936","620.896","625.152","480.000","64.768","160.128","32.000","32.000","32.000",0,0
13054,"9280.000",1,2,1,40,0,0,0,2,0,0,"8744.640","8734.208","9167.904","8932.672","5745.152","2529.920","384.704","768.000","0.096","320.736","320.000","160.000",0,2
13055,"2560.000",2,1,2,27,-1,-1,-1,-2,-1,2,"36.864","252.800","0.000","0.000","10.656","5.856","252.800","0.000","0.000","10.656","0.000","48.000",0,2
13056,"7360.000",1,3,2,29,1,2,2,2,2,2,"7594.624","7554.176","7574.464","7561.888","7596.768","7341.472","256.000","320.000","288.000","288.000","0.000","291.200",0,2
13057,"960.000",2,2,1,29,2,2,0,0,0,0,"845.248","870.048","903.520","917.408","939.360","957.216","48.000","57.600","38.400","41.600","38.400","19.200",0,2
13058,"6400.000",2,1,2,29,-1,-1,0,0,0,-2,"86.528","158.688","185.600","192.000","0.000","0.000","158.688","32.000","6.400","0.000","0.000","0.000",0,0
13059,"1600.000",2,2,2,26,2,0,0,2,2,0,"832.736","865.728","942.656","951.584","931.936","955.328","46.496","91.424","33.856","0.000","38.912","35.104",1,2
13060,"1600.000",1,2,1,57,4,3,2,0,0,0,"1637.984","1603.392","1555.456","627.200","640.000","0.000","0.000","0.000","12.544","12.800","0.000","0.000",0,4
13061,"6400.000",2,1,1,48,-2,-2,-2,-2,-2,-2,"256.000","253.408","149.888","95.744","241.888","158.944","253.408","149.984","97.632","241.888","158.944","132.288",0,-2
13062,"640.000",1,2,2,23,0,0,0,-1,-1,2,"570.272","611.168","0.000","55.296","62.496","56.960","64.000","0.000","55.296","7.200","0.000","0.000",0,2
13063,"1600.000",2,3,2,48,0,0,0,0,0,0,"1445.216","827.840","896.864","896.224","920.640","925.728","48.000","96.000","38.400","38.400","37.184","32.000",0,0
13064,"2880.000",1,1,2,31,0,0,0,0,0,0,"2540.704","2494.784","2363.840","1881.344","1868.864","1908.256","94.400","96.000","70.560","73.600","73.600","96.000",1,0
13065,"960.000",2,2,2,23,0,0,0,0,2,0,"720.544","772.736","813.984","908.512","889.632","917.888","64.000","64.000","118.400","0.000","48.000","48.000",0,2
13066,"2560.000",2,2,2,30,0,0,0,0,0,0,"2534.208","2578.400","2457.024","1556.576","1576.416","1595.808","98.464","73.312","55.136","56.800","57.664","56.416",0,0
13067,"640.000",1,2,2,31,1,-1,2,0,0,0,"0.000","5.888","5.888","189.824","247.200","245.728","5.888","0.000","189.568","64.000","78.432","0.000",0,2
13068,"1600.000",2,1,2,30,0,0,0,2,2,2,"637.760","1155.360","947.328","888.448","916.992","930.784","896.608","416.000","0.000","64.000","32.000","160.000",0,2
13069,"3200.000",1,1,2,33,0,0,0,0,0,0,"2708.704","2795.808","2831.648","2676.448","2588.576","2612.576","130.720","112.160","111.328","99.104","104.288","104.096",0,0
13070,"6720.000",2,1,2,28,-2,-2,-2,-2,-2,-2,"600.160","195.904","1754.624","71.456","0.000","0.000","195.904","1754.624","75.232","0.000","0.000","0.000",0,-2
13071,"16000.000",2,1,1,38,1,-2,-1,-1,-2,-1,"0.000","0.000","74.592","0.000","0.000","70.368","0.000","74.592","0.000","0.000","70.368","0.000",0,1
13072,"960.000",1,2,2,25,0,0,2,0,0,2,"240.864","310.560","288.288","298.656","304.160","278.368","86.400","0.000","32.000","22.400","0.000","25.088",1,2
13073,"5120.000",2,2,1,41,2,2,2,0,0,-2,"789.568","754.656","735.456","735.456","0.000","0.000","89.600","0.000","6.400","0.000","0.000","0.000",1,2
13074,"5760.000",2,1,2,28,-2,-2,-2,-2,-2,-1,"5386.176","4067.552","2374.304","-0.608","-0.608","4549.632","133.216","60.736","0.000","0.000","4550.240","163.200",0,-1
13075,"15680.000",2,1,1,37,-1,-1,-1,0,0,-1,"1168.576","2495.872","8782.144","7481.376","1582.752","390.624","2495.872","8784.832","150.176","31.648","390.624","2998.624",0,0
13076,"1600.000",1,1,2,29,-1,-1,0,0,0,0,"37.184","1206.464","1043.744","922.048","527.296","811.168","1207.008","35.040","64.000","320.000","427.264","320.000",0,0
13077,"4160.000",1,1,2,27,0,0,0,0,0,0,"2805.920","2866.464","2918.368","2862.272","2922.752","2712.192","105.600","100.160","99.200","102.400","99.200","99.200",0,0
13078,"1600.000",2,2,2,34,1,-2,-1,-1,-1,0,"0.000","0.000","12.800","0.000","19.200","19.200","0.000","12.800","0.000","19.200","0.000","136.800",1,1
13079,"6400.000",2,1,1,58,-1,-1,-1,-1,-1,-2,"9.056","171.552","201.888","12.320","0.000","0.000","171.552","201.888","12.320","0.000","0.000","108.480",0,-1
13080,"1600.000",2,1,2,27,1,2,2,0,0,2,"1368.448","1358.688","1189.312","1023.648","1074.784","1040.448","23.424","38.400","41.600","84.832","0.000","44.800",1,2
13081,"5760.000",2,1,2,33,0,0,0,0,0,0,"582.560","732.032","861.760","944.960","1527.104","80.000","160.000","160.000","96.000","0.000","0.000","83.136",0,0
13082,"16000.000",2,1,2,39,-2,-2,-2,-1,0,-1,"62.400","92.800","62.400","87.648","87.648","5.440","92.800","64.000","87.648","0.000","5.440","6.560",1,0
13083,"6720.000",2,2,1,46,-1,-1,-1,0,-1,-1,"99.040","88.576","177.152","88.576","34.400","64.192","88.576","177.152","0.000","34.400","64.192","43.008",1,0
13084,"640.000",1,1,2,35,3,2,2,2,0,0,"326.912","340.896","363.872","348.992","370.816","397.312","28.800","38.400","0.000","32.000","44.800","0.000",1,3
13085,"6080.000",2,2,3,29,1,-2,-1,0,0,0,"0.000","0.000","9.792","9.792","9.792","0.000","0.000","9.792","0.000","0.000","0.000","0.000",0,1
13086,"4480.000",1,3,2,29,0,0,0,0,0,0,"4548.224","4551.648","4548.480","4547.552","6237.888","3055.488","179.200","196.800","188.800","128.000","128.000","1600.000",0,0
13087,"640.000",1,3,2,51,-2,-2,-2,-2,-2,-2,"683.296","663.552","640.000","0.000","0.000","0.000","0.000","1.216","0.000","0.000","0.000","0.000",1,-2
13088,"13440.000",2,1,2,29,0,0,0,0,0,0,"1846.624","4277.152","4351.584","4311.008","4333.632","3574.304","2752.000","224.000","144.000","160.000","128.000","112.000",0,0
13089,"5760.000",2,1,2,29,-1,-1,-1,-1,-1,-1,"334.304","576.192","154.080","321.920","1576.448","191.456","576.192","187.520","367.040","1587.616","191.456","228.256",0,-1
13090,"9280.000",1,2,2,28,0,0,0,0,0,0,"7703.840","6933.696","6589.760","6688.320","6831.072","6961.952","298.336","288.000","256.000","256.000","249.600","263.616",0,0
13091,"6080.000",2,1,2,40,0,0,0,0,0,0,"2508.416","2583.680","2660.288","3081.920","3149.152","3436.512","115.200","128.000","448.000","96.000","320.000","128.000",0,0
13092,"11520.000",1,1,1,39,-1,2,-1,-1,0,-1,"36.448","8.448","70.176","16.896","8.448","8.448","0.000","70.176","16.896","0.000","8.448","8.448",0,2
13093,"640.000",1,2,1,53,2,0,0,0,0,0,"505.408","528.480","570.464","571.968","585.216","593.824","40.992","50.976","20.480","22.464","19.584","32.000",1,2
13094,"8320.000",2,2,1,32,0,0,0,0,0,0,"6418.592","6296.352","2497.312","1787.872","920.800","879.904","244.832","56.480","41.728","24.704","29.760","28.832",0,0
13095,"640.000",1,3,1,55,1,2,0,0,0,0,"621.440","633.920","641.184","628.480","492.096","233.088","32.000","44.800","12.576","9.856","32.000","0.000",0,2
13096,"1600.000",1,3,1,52,0,0,0,0,0,0,"622.016","662.272","625.056","554.496","467.648","498.336","64.096","64.096","48.000","32.000","64.000","64.000",0,0
13097,"8000.000",1,1,1,55,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","123.552",0,1
13098,"960.000",2,2,1,26,-2,-2,-2,-2,-2,-2,"-1.024","178.816","38.400","78.208","73.888","0.000","358.656","38.752","78.208","83.680","0.000","0.000",0,-2
13099,"14720.000",1,2,2,30,0,0,0,0,0,0,"12676.960","11760.032","8250.752","12417.856","10383.296","10033.504","489.568","240.768","10371.104","385.248","384.192","392.704",0,0
13100,"2560.000",1,2,2,26,0,0,0,0,0,0,"2567.456","2555.168","2489.472","969.600","957.504","931.840","128.000","73.600","41.600","41.600","48.000","48.000",0,0
13101,"1920.000",2,2,1,35,1,2,2,2,2,3,"179.232","171.712","216.704","208.480","252.992","239.584","0.000","48.000","0.000","48.000","0.000","0.000",0,3
13102,"2560.000",2,2,2,26,0,0,0,0,0,0,"2169.536","2214.592","2241.824","2300.352","2359.168","2415.936","99.200","83.200","96.000","96.000","96.000","208.000",0,0
13103,"2880.000",2,2,1,28,-1,0,0,0,0,0,"350.784","423.808","227.104","211.968","217.792","200.512","144.384","80.000","76.704","68.800","22.688","704.000",1,0
13104,"1600.000",2,2,2,34,0,0,0,0,0,0,"866.560","747.680","798.784","817.824","836.992","833.024","48.000","64.000","32.000","32.000","32.000","32.000",0,0
13105,"1600.000",1,3,2,50,0,0,0,0,0,0,"1622.176","1382.944","1050.528","857.952","783.264","773.664","60.800","53.664","28.800","32.736","32.768","32.512",0,0
13106,"11520.000",2,1,1,41,1,-1,-1,-2,-1,-1,"0.000","3.360","0.000","0.000","2.272","2.464","3.360","0.000","0.000","2.272","2.464","3.200",1,1
